name,category,order,church,start,end,years,is_open
"Gilliam, David J.",retired,Elder,CC: Grace,1997,2001,4,0
"Gilliam, David J.",retired,Elder,Austin: St. John's,2002,2010,8,0
"Gilliam, David J.",retired,Elder,Austin: Faith UMC,2011,2013,2,0
"Gilliam, David J.",retired,Elder,Austin: Tarrytown UMC,2013,2018,5,0
"Gilmore, Cedric Riley",active_church,Local pastor,San Marcos: Jackson Chapel Chapel,2024,2025,1,1
"Glenn, Robert Edward",retired,Other,SAnt: Trinity UMC,1996,1999,3,0
"Glenn, Robert Edward",retired,Other,Hallettsville Circuit,1999,2000,1,0
"Glenn, Robert Edward",retired,Other,SAnt: Ernest T. Dixon,2000,2006,6,0
"Glenn, Robert Edward",retired,Other,SAnt: Bethel UMC,2006,2019,13,0
"Glenn, Robert Edward",retired,Other,Jacobs Chapel,2021,2021,0,0
"Glover, Edward E.",active_church,Local pastor,Altair: Wesley Chapel,2014,2025,11,1
"Gonzales, Albert",active_church,Local pastor,"Supply Pastor, SAnt: Bethany",2019,2020,1,0
"Gonzales, Albert",active_church,Local pastor,SAnt: Bethany,2020,2025,5,1
"Gonzales, Eutimio S, Jr.",retired,Elder,Sweetwater,1968,1970,2,0
"Gonzales, Eutimio S, Jr.",retired,Elder,Tulia,1970,1975,5,0
"Gonzales, Eutimio S, Jr.",retired,Elder,SAnt: Westlawn,1975,1976,1,0
"Gonzales, Eutimio S, Jr.",retired,Elder,Dallas: El Buen Samaritano,1976,1983,7,0
"Gonzales, Eutimio S, Jr.",retired,Elder,CC: El Buen Pastor,1983,1984,1,0
"Gonzales, Eutimio S, Jr.",retired,Elder,El Paso: Emmanuel,1984,1988,4,0
"Gonzales, Eutimio S, Jr.",retired,Elder,Garland: Christ the King,1988,1989,1,0
"Gonzales, Eutimio S, Jr.",retired,Elder,Grand Prairie Mid-Cities,1989,1990,1,0
"Gonzales, Eutimio S, Jr.",retired,Elder,McAllen: El Divino Salvador,1990,2000,10,0
"Gonzales, Eutimio S, Jr.",retired,Elder,CC: Kelsey Memorial,2008,2010,2,0
"Gonzales, Eutimio S, Jr.",retired,Elder,Lubbock: Templo Nazaret,2010,2010,0,0
"Gonzales, Eutimio, Sr.",retired,Local pastor,Dimmitt,1968,1970,2,0
"Gonzales, Eutimio, Sr.",retired,Local pastor,La Mesa,1970,1972,2,0
"Gonzales, Eutimio, Sr.",retired,Local pastor,Lubbock,1972,1975,3,0
"Gonzales, Eutimio, Sr.",retired,Local pastor,Abilene,1975,1975,0,0
"Gonzales, Eutimio, Sr.",retired,Local pastor,Crystal City / Carrizo Springs,1975,1978,3,0
"Gonzales, Eutimio, Sr.",retired,Local pastor,SAng: Ballinger,1978,1982,4,0
"Gonzales, Eutimio, Sr.",retired,Local pastor,SAng: Bethel,1982,1986,4,0
"Gonzales, Eutimio, Sr.",retired,Local pastor,La Mesa La Trinidad,1986,1988,2,0
"Gonzales, Jose Guadalupe",retired,Local pastor,Pearsall: San Pablo,2015,2015,0,0
"Gonzales, Leslie",active_church,Other,Mission: El Mesias,2021,2025,4,1
"Gonzales, Noe E.",retired,Elder,Abilene,1950,1951,1,0
"Gonzales, Noe E.",retired,Elder,Brady Brownwood,1951,1955,4,0
"Gonzales, Noe E.",retired,Elder,Sherman,1955,1957,2,0
"Gonzales, Noe E.",retired,Elder,Alice / Mathis,1957,1958,1,0
"Gonzales, Noe E.",retired,Elder,McAllen,1958,1962,4,0
"Gonzales, Noe E.",retired,Elder,Albuquerque: El Buen Samaritano,1962,1968,6,0
"Gonzales, Noe E.",retired,Elder,DS Western District,1968,1970,2,0
"Gonzales, Noe E.",retired,Elder,Lydia Patterson Institute,1970,1982,12,0
"Gonzales, Noe E.",retired,Elder,Board of Discipleship,1982,1983,1,0
"Gonzales, Noe E.",retired,Elder,Lydia Patterson Institute,1983,1984,1,0
"Gonzales, Noe E.",retired,Elder,Board of Discipleship,1984,1986,2,0
"Gonzales, Noe E.",retired,Elder,Albuquerque: El Buen Samaritano,1986,1992,6,0
"Gonzales, Noe E.",retired,Elder,Dallas: Emanu-el,1992,1995,3,0
"Gonzalez, Aaron A.",extension,Elder,SAnt: Divine Grace UMC,2012,2012,0,0
"Gonzalez, Aaron A.",extension,Elder,SAnt: Resurrection UMC,2014,2015,1,0
"Gonzalez, Justo Luis",retired,Elder,San Antonio,1952,1957,5,0
"Gonzalez, Justo Luis",retired,Elder,Puerto Rico siminary,1964,1969,5,0
"Gonzalez, Justo Luis",retired,Elder,Candler School of theology,1969,1977,8,0
"Gonzalez, Justo Luis",retired,Elder,National Hunger Program,1985,1994,9,0
"Gonzalez, Libny Pineda",retired,Other,Alamo: San Pablo,2008,2013,5,0
"Gonzalez, Stan",active_church,Local pastor,SAnt: Centro de Vida y Alabanza,2013,2014,1,0
"Gonzalez, Stan",active_church,Local pastor,Rio Texas New Start Church Start,2014,2019,5,0
"Gonzalez, Stan",active_church,Local pastor,Rio Texas New Church Start,2019,2025,6,1
"Goodman, Roberta",active_church,Elder,Center Point,1992,1994,2,0
"Goodman, Roberta",active_church,Elder,SAnt: Oak Meadow UMC,1994,1997,3,0
"Goodman, Roberta",active_church,Elder,SAnt: Highland Lakes Asbury UMC,1997,2002,5,0
"Goodman, Roberta",active_church,Elder,Mercedes,2002,2008,6,0
"Goodman, Roberta",active_church,Elder,Weslaco: First UMC,2008,2014,6,0
"Goodman, Roberta",active_church,Elder,Bertram,2014,2019,5,0
"Goodman, Roberta",active_church,Elder,Buchanan Dam: Highland Lakes,2021,2025,4,1
"Goodridge, Gerald",retired,Elder,Hallettsville Circuit,2000,2002,2,0
"Goodridge, Gerald",retired,Elder,Schertz UMC,2002,2004,2,0
"Goodridge, Gerald",retired,Elder,La Vernia,2004,2011,7,0
"Goodridge, Gerald",retired,Elder,Bracken UMC,2011,2014,3,0
"Goodridge, Gerald",retired,Elder,Little Rock Chapel of Bulverde,2016,2018,2,0
"Gotelli, Holly Hatch",leave_other,Other,SAnt: Alamo Heights,2019,2022,3,0
"Gotelli, Holly Hatch",leave_other,Other,Austin: Tarrytown UMC,2022,2025,3,0
"Graff, Charles Robert",retired,Elder,NWTXConf - St Paul LeFors,1973,1978,5,0
"Graff, Charles Robert",retired,Elder,NWTX Conf - Haskell Paint Creek,1978,1978,0,0
"Graff, Charles Robert",retired,Elder,NWTX Conf - Pampa Booker,1981,1982,1,0
"Graff, Charles Robert",retired,Elder,NWTX Conf - Booker,1982,1983,1,0
"Graff, Charles Robert",retired,Elder,NMEX Conf - Faith El Paso,1983,1988,5,0
"Graff, Charles Robert",retired,Elder,NMEX Conf - Farmington First,1988,1990,2,0
"Graff, Charles Robert",retired,Elder,NMEXConf - First Odessa,1990,1997,7,0
"Graff, Charles Robert",retired,Elder,Harlingen: First UMC,1997,2002,5,0
"Graff, Charles Robert",retired,Elder,CC: St. Lukes,2002,2008,6,0
"Graham, Bethany Sue",active_church,Deacon,"to Youth and Young Adults, Bulverde UMC",2010,2011,1,0
"Graham, Bethany Sue",active_church,Deacon,"to Youth and Young Adults, SAnt: Coker UMC",2011,2014,3,0
"Graham, Bethany Sue",active_church,Deacon,Canyon Lake: North Shore UMC,2015,2020,5,0
"Graham, Bethany Sue",active_church,Deacon,"Extension Ministry, Ext. Ministry Comal ISD",2023,2025,2,1
"Grattan, Rosemary",active_church,Elder,Austin: Covenant UMC,2011,2013,2,0
"Grattan, Rosemary",active_church,Elder,Sinton: First UMC,2013,2017,4,0
"Grattan, Rosemary",active_church,Elder,Manchaca UMC,2017,2018,1,0
"Grattan, Rosemary",active_church,Elder,Austin: St. Mark,2019,2022,3,0
"Grattan, Rosemary",active_church,Elder,Austin: Simpson UMC,2024,2025,1,1
"Green, Kallie Ellen",active_church,Elder,Lakehills UMC,2016,2017,1,0
"Green, Kallie Ellen",active_church,Elder,Cuero/Rabke,2017,2019,2,0
"Green, Kallie Ellen",active_church,Elder,Austin: Tarrytown UMC,2019,2022,3,0
"Green, Kallie Ellen",active_church,Elder,Kyle UMC,2022,2025,3,1
"Griffin, David Waid",retired,Elder,NTX Conf - Roxton / Brookston,1972,1975,3,0
"Griffin, David Waid",retired,Elder,NTX Conf - Bogata /Lone Star CT,1975,1980,5,0
"Griffin, David Waid",retired,Elder,Sonora UMC,1980,1986,6,0
"Griffin, David Waid",retired,Elder,Aransas Pass UMC,1986,1989,3,0
"Griffin, David Waid",retired,Elder,Bracken UMC,1989,1997,8,0
"Griffin, David Waid",retired,Elder,Kerrville: St. Paul's UMC,1997,2000,3,0
"Griffin, David Waid",retired,Elder,Llano: Lutie Watkins UMC,2000,2008,8,0
"Grimes, George Robert, Jr. PL: 2012; PL: 2015; RL: 2019",retired,Local pastor,Corredor de la Esperanza,2012,2014,2,0
"Grimes, George Robert, Jr. PL: 2012; PL: 2015; RL: 2019",retired,Local pastor,SAnt: Epworth,2014,2019,5,0
"Gurina Rodriguez, Zhenya FE: 2011; FE: 2015",active_church,Elder,Fort Worth First UMC Fort Worth,2019,2025,6,1
"Gustafson, Beth Anne",retired,Elder,SAnt: Laurel Heights UMC,1994,1996,2,0
"Gustafson, Beth Anne",retired,Elder,Aransas Pass UMC,1996,1999,3,0
"Guzman, Alvaro",retired,Elder,Tulia: El Buen Pastor,1992,1994,2,0
"Guzman, Alvaro",retired,Elder,Alice: El Mesias,1994,1997,3,0
"Guzman, Alvaro",retired,Elder,Templo del Espiritu Santo,1997,1999,2,0
"Guzman, Alvaro",retired,Elder,Seguin: La Trinidad,1999,2006,7,0
"Guzman, Alvaro",retired,Elder,Laredo: La Trinidad,2006,2012,6,0
"Guzman, Alvaro",retired,Elder,Laredo: La Trinidad,2013,2013,0,0
"Guzman, Alvaro",retired,Elder,Laredo: First UMC,2020,2020,0,0
"Gwathmey, Linda Sue",retired,Deacon,SAnt: Windcrest UMC,2005,2013,8,0
"Gwathmey, Linda Sue",retired,Deacon,SAnt: Oak Meadow UMC,2013,2016,3,0
"Hackett, Gregory Allan",retired,Elder,IA Conf - Salix,1978,1980,2,0
"Hackett, Gregory Allan",retired,Elder,V: First UMC,1985,1990,5,0
"Hackett, Gregory Allan",retired,Elder,Harlingen: Wesley UMC,1990,1994,4,0
"Hackett, Gregory Allan",retired,Elder,Gonzales: First UMC,1994,2000,6,0
"Hackett, Gregory Allan",retired,Elder,SAnt: Windcrest UMC,2000,2008,8,0
"Hackett, Gregory Allan",retired,Elder,CC: First UMC,2008,2017,9,0
"Halfacre, Celia Eileen",active_church,Elder,Lometa/Bend,2009,2013,4,0
"Halfacre, Celia Eileen",active_church,Elder,Lakehills UMC,2013,2021,8,0
"Halfacre, Celia Eileen",active_church,Elder,Brownsville: First,2021,2024,3,0
"Halfacre, Celia Eileen",active_church,Elder,V: First UMC,2024,2025,1,1
"Hall, Amy Laura",active_church,Elder,"Assist Prof Theology of Ethics, Duke University",1999,2025,26,1
"Hall, Robert Edward",retired,Elder,CTX Conf -Graham / Crestview,1967,1968,1,0
"Hall, Robert Edward",retired,Elder,NTX Conf - Boyd,1972,1975,3,0
"Hall, Robert Edward",retired,Elder,Kyle / Buda,1975,1976,1,0
"Hall, Robert Edward",retired,Elder,Austin: University,1976,1979,3,0
"Hall, Robert Edward",retired,Elder,SAng: Sierra Vista UMC,1979,1990,11,0
"Hall, Robert Edward",retired,Elder,V: First UMC,1990,1999,9,0
"Hall, Robert Edward",retired,Elder,Austin: Tarrytown UMC,2006,2012,6,0
"Hall, Robert Edward",retired,Elder,Elgin,2015,2015,0,0
"Haller, John Ford",retired,Elder,SAnt: St. Matthew's UMC,1977,1980,3,0
"Haller, John Ford",retired,Elder,Bulverde UMC,1980,1983,3,0
"Haller, John Ford",retired,Elder,Banquete,1983,1987,4,0
"Haller, John Ford",retired,Elder,CC: Wesley,1987,1993,6,0
"Haller, John Ford",retired,Elder,Austin: Westlake,1993,2003,10,0
"Haller, John Ford",retired,Elder,"Church Consultant, Lifetouch Church Directories & Protraits",2012,2013,1,0
"Hamann, Rebecca D.",active_church,Deacon,SAnt: Spring Creek,2015,2025,10,0
"Hamilton, Dana Love",retired,Elder,Nixon / Dewville,1996,2000,4,0
"Hamilton, Dana Love",retired,Elder,Austin: Northwest Hills,2000,2007,7,0
"Hamilton, Dana Love",retired,Elder,CC: Island in the Son,2007,2011,4,0
"Hamilton, Dana Love",retired,Elder,Wimberley UMC,2011,2015,4,0
"Hamilton, Dana Love",retired,Elder,Hallettsville / Mossy Grove,2021,2021,0,0
"Hamilton, Dana Love",retired,Elder,Smiley UMC,2022,2022,0,0
"Han, Daesub",active_church,Elder,SAnt: Korean UMC,2005,2010,5,0
"Han, Daesub",active_church,Elder,Woodsboro: Faith United,2010,2018,8,0
"Han, Daesub",active_church,Elder,Austin: Tarrytown UMC,2018,2025,7,1
"Hankins, Nathaniel Artis",retired,Other,"(PT), SAng: Wesley UMC",1994,1997,3,0
"Hankins, Nathaniel Artis",retired,Other,SAng: Wesley UMC,1997,1998,1,0
"Hankins, Nathaniel Artis",retired,Other,CC: St. Peter's By The Sea,1998,2001,3,0
"Hankins, Nathaniel Artis",retired,Other,Austin: Simpson UMC,2001,2002,1,0
"Hankins, Nathaniel Artis",retired,Other,SAng: First UMC,2003,2003,0,0
"Hankins, Thomas Ryan",active_church,Elder,Comfort: Memorial Gaddis Memorial,2024,2025,1,1
"Hargis, John Gaines",retired,Elder,"Fulltime Local Pastor, Industry",1980,1982,2,0
"Hargis, John Gaines",retired,Elder,Industry,1982,1983,1,0
"Hargis, John Gaines",retired,Elder,Smithville: First UMC,1983,1986,3,0
"Hargis, John Gaines",retired,Elder,Lytle,1986,1990,4,0
"Hargis, John Gaines",retired,Elder,SAnt: Coker UMC,1990,1995,5,0
"Hargis, John Gaines",retired,Elder,SAnt: Chapel Hill UMC,1995,1999,4,0
"Hargis, John Gaines",retired,Elder,SAnt: Laurel Heights UMC,1999,2003,4,0
"Hargis, John Gaines",retired,Elder,Leander UMC,2003,2009,6,0
"Hargis, John Gaines",retired,Elder,SAnt: Oxford UMC,2009,2016,7,0
"Harrington, Daniel",active_church,Elder,Manchaca UMC,2010,2012,2,0
"Harrington, Daniel",active_church,Elder,"San Saba UMC; UMC 2014 Assoc. Pastor, SAnt: Northern Hills UMC",2012,2017,5,0
"Harrington, Daniel",active_church,Elder,Gruene UMC,2017,2021,4,0
"Harrington, Daniel",active_church,Elder,SAnt: Colonial Hills UMC,2021,2025,4,1
"Harris, Paul Ellis",retired,Elder,"(PT), CC: Grace",2000,2004,4,0
"Harris, Paul Ellis",retired,Elder,Bulverde UMC,2004,2005,1,0
"Harris, Paul Ellis",retired,Elder,Bulverde/New Creation,2005,2006,1,0
"Harris, Paul Ellis",retired,Elder,Bulverde UMC,2006,2008,2,0
"Harris, Paul Ellis",retired,Elder,Cedar Park: First,2008,2010,2,0
"Harris, Paul Ellis",retired,Elder,Cedar Creek UMC,2010,2013,3,0
"Harris, Paul Ellis",retired,Elder,Laredo: First UMC,2013,2017,4,0
"Harris, Paul Ellis",retired,Elder,Hunt UMC,2017,2022,5,0
"Harris, Paul Ellis",retired,Elder,Manchaca UMC,2022,2022,0,0
"Harris, Sheree Maberry",retired,Elder,SAnt: University UMC,1985,1988,3,0
"Harris, Sheree Maberry",retired,Elder,"First Presbyterian Church, Southwest Texas Conference",1992,1995,3,0
"Harris, Sheree Maberry",retired,Elder,Brackettville UMC,1995,1998,3,0
"Harris, Sheree Maberry",retired,Elder,SAnt: Colonial Hills UMC,1998,2006,8,0
"Harris, Sheree Maberry",retired,Elder,Austin: Faith UMC,2006,2011,5,0
"Harris, Sheree Maberry",retired,Elder,SAng: First UMC,2011,2017,6,0
"Harris, Sheree Maberry",retired,Elder,Junction / London,2017,2019,2,0
"Harris, Sheree Maberry",retired,Elder,Kerrville: St. Paul's UMC,2019,2021,2,0
"Harris, Sheree Maberry",retired,Elder,Robert Lee,2022,2022,0,0
"Harris, William Monroe,",active_church,Elder,SAnt: St. Mark's UMC,1985,1988,3,0
"Harris, William Monroe,",active_church,Elder,Mc: Trinity UMC,1988,1990,2,0
"Harris, William Monroe,",active_church,Elder,Sterling City: First UMC,1990,1995,5,0
"Harris, William Monroe,",active_church,Elder,Del Rio: First UMC,1995,1998,3,0
"Harris, William Monroe,",active_church,Elder,SAnt: Colonial Hills UMC,1998,2006,8,0
"Harris, William Monroe,",active_church,Elder,Austin: Memorial,2006,2011,5,0
"Harris, William Monroe,",active_church,Elder,SAng: St. Luke,2011,2016,5,0
"Harris, William Monroe,",active_church,Elder,Sonora UMC,2016,2022,6,0
"Harris, William Monroe,",active_church,Elder,Hunt UMC,2022,2025,3,1
"Hathaway, John",active_church,Deacon,Austin: First UMC First UMC,2023,2025,2,1
"Hayes, Terrence Kenyon",retired,Other,HOLS Conf - Bethel,1984,1986,2,0
"Hayes, Terrence Kenyon",retired,Other,"Bd of Discipleship, SAnt: St. Paul's UMC",1986,1996,10,0
"Hayes, Terrence Kenyon",retired,Other,SAnt: St. Paul UMC,1996,2006,10,0
"Hayes, Terrence Kenyon",retired,Other,SAnt: Windcrest UMC,2014,2018,4,0
"Hayes, Terrence Kenyon",retired,Other,SAnt: Ernest T. Dixon,2018,2018,0,0
"Head, Debra Jane",active_church,Elder,Gruene UMC,2018,2020,2,0
"Head, Debra Jane",active_church,Elder,"Extension Ministry, Halcyon home",2020,2022,2,0
"Head, Debra Jane",active_church,Elder,Staples/Halycon Home,2022,2022,0,0
"Head, Debra Jane",active_church,Elder,staples,2022,2024,2,0
"Head, Debra Jane",active_church,Elder,Seadrift,2024,2025,1,1
"Healy, Laura",active_church,Local pastor,SAnt: Laurel Heights UMC Laurel Heights UMC,2022,2025,3,1
"Heare, Scott Ryan",active_church,Elder,"Ministries - HEB Found. Assoc. Pastor, SAnt: Alamo Heights",1998,2018,20,0
"Heare, Scott Ryan",active_church,Elder,Austin: Lake Travis,2018,2022,4,0
"Heare, Scott Ryan",active_church,Elder,"Extension Ministry, Global Flourishing Network(Chick- Fill-A Baylor University",2024,2025,1,1
"Heart, Jeanette Sue",retired,Elder,Boerne: First,1992,1995,3,0
"Heart, Jeanette Sue",retired,Elder,Elgin,1995,2003,8,0
"Heart, Jeanette Sue",retired,Elder,MC: St. Mark UMC,2003,2008,5,0
"Heart, Jeanette Sue",retired,Elder,San Marcos: First UMC,2008,2015,7,0
"Heart, Jeanette Sue",retired,Elder,Lampasas UMC,2015,2017,2,0
"Heath, Patrick Roy",retired,Elder,Austin: First UMC,1966,1968,2,0
"Heath, Patrick Roy",retired,Elder,"Assoc Dir Meth Std M, Southwest Texas Conference",1968,1969,1,0
"Heath, Patrick Roy",retired,Elder,Austin: St. Luke,1969,1971,2,0
"Heath, Patrick Roy",retired,Elder,"Manpower Plan Assoc, NTX Council of Gov.",1972,1974,2,0
"Heath, Patrick Roy",retired,Elder,"Vice Pre Natl Compl Co, Special Appt.",1974,1975,1,0
"Heath, Patrick Roy",retired,Elder,"Dir Human Res Plan, NTX Council of Gov.",1975,1980,5,0
"Heath, Patrick Roy",retired,Elder,Boerne: First,1981,1983,2,0
"Heikes, Laura Jane",active_church,Elder,"Student, Asbury Theological Seminary",2002,2003,1,0
"Heikes, Laura Jane",active_church,Elder,SAng: First UMC,2003,2007,4,0
"Heikes, Laura Jane",active_church,Elder,New Braunfels: First UMC,2007,2010,3,0
"Heikes, Laura Jane",active_church,Elder,Bee Creek UMC,2010,2020,10,0
"Heikes, Laura Jane",active_church,Elder,MC: First UMC,2020,2024,4,0
"Heikes, Laura Jane",active_church,Elder,Myers Park UMC,2024,2025,1,1
"Heldstab, Cheri",active_church,Local pastor,CC: First UMC UMC,2024,2025,1,1
"Henderson, William Bryan",retired,Elder,Brownsville: First,1973,1975,2,0
"Henderson, William Bryan",retired,Elder,Edcouch: First UMC,1975,1976,1,0
"Henderson, William Bryan",retired,Elder,San Juan - Edcouch,1976,1978,2,0
"Henderson, William Bryan",retired,Elder,Helotes Hills UMC,1978,1981,3,0
"Henderson, William Bryan",retired,Elder,MC: St. Mark UMC,1981,1988,7,0
"Henderson, William Bryan",retired,Elder,San Marcos: First UMC,1988,1995,7,0
"Henderson, William Bryan",retired,Elder,"Corpus Christi DS, Southwest Texas Conference",1995,2000,5,0
"Henderson, William Bryan",retired,Elder,Austin: Northwest Hills,2000,2010,10,0
"Henners, Madeline",extension,Elder,Austin: Northwest Hills,2007,2013,6,0
"Henners, Madeline",extension,Elder,Luling: First United Theological UMC,2013,2017,4,0
"Henners, Madeline",extension,Elder,La Grange: First UMC,2017,2019,2,0
"Heredia, Santiago",retired,Elder,Palo Alto,1997,2000,3,0
"Heredia, Santiago",retired,Elder,SAnt: Principe De Paz,2000,2005,5,0
"Heredia, Santiago",retired,Elder,San Marcos: El Buen Pastor,2005,2010,5,0
"Heredia, Santiago",retired,Elder,El Paso: El Divino Redentor,2010,2014,4,0
"Hernandez - Ayala, PL: 2020",active_church,Local pastor,SAnt: St. Matthew's UMC,2020,2025,5,0
"Hernandez - Ayala, PL: 2020",active_church,Local pastor,San Marcos: El Buen Pastor,2025,2025,0,1
"Herren, Winfield Scott",retired,Elder,Freer/Bruni,1984,1987,3,0
"Herren, Winfield Scott",retired,Elder,La Feria UMC,1987,1992,5,0
"Herren, Winfield Scott",retired,Elder,Columbus: First,1992,1996,4,0
"Herren, Winfield Scott",retired,Elder,Robert Lee / Water Valley,1996,1997,1,0
"Herren, Winfield Scott",retired,Elder,George West UMC,1997,2002,5,0
"Herren, Winfield Scott",retired,Elder,Goldthwaite UMC,2002,2007,5,0
"Herren, Winfield Scott",retired,Elder,Lakehills UMC,2007,2010,3,0
"Herren, Winfield Scott",retired,Elder,Odem: First UMC,2010,2014,4,0
"Herrera, Abigail Parker",active_church,Deacon,Minister of Center/ Austin: Connectional Outreach,2010,2024,14,0
"Herrera, Abigail Parker",active_church,Deacon,"Austin: Tarrytown UMC; Tarrytown 2024 Assoc. Pastor, St David's North Austin Medical Center/ Austin: Tarrytown",2024,2025,1,1
"Herrera, Jorge Daniel",active_church,Elder,Austin: Parker Lane UMC,2014,2014,0,0
"Herrera, Jorge Daniel",active_church,Elder,Manor UMC,2014,2016,2,0
"Herrera, Jorge Daniel",active_church,Elder,Smithville: FUMC / Winchester,2016,2017,1,0
"Herrera, Jorge Daniel",active_church,Elder,Austin: St. Mark,2017,2019,2,0
"Herrera, Jorge Daniel",active_church,Elder,"Vice Pres, Student Affairs, APTS",2019,2024,5,0
"Herrera, Jorge Daniel",active_church,Elder,Elgin,2024,2025,1,1
"Herrin, Jon",active_church,Other,Rio Grande City: First,2013,2019,6,0
"Herrin, Jon",active_church,Other,MC: First UMC,2020,2025,5,1
"Herzog, Joyce",active_church,Local pastor,Austin: Decker,2020,2023,3,0
"Herzog, Joyce",active_church,Local pastor,Manor UMC,2024,2025,1,1
"Hewett, Rebecca",active_church,Local pastor,Cherokee UMC UMC,2023,2025,2,1
"Higginbotham, Phillip",active_church,Local pastor,Palacios UMC,2022,2025,3,1
"Highland, Patricia S.",active_church,Local pastor,Austin: Lake Travis Lake Travis,2021,2025,4,1
"Hilburn, Randall Anthony",retired,Elder,SAnt: Northern Hills UMC,1998,2003,5,0
"Hilburn, Randall Anthony",retired,Elder,La Feria UMC,2003,2007,4,0
"Hilburn, Randall Anthony",retired,Elder,Cross Tracks Church,2007,2014,7,0
"Hilburn, Randall Anthony",retired,Elder,Kerrville: St. Paul's UMC,2014,2019,5,0
